,rhc_fitnesses,sa_fitnesses,ga_fitnesses,m_fitnesses,rhc_times,sa_times,ga_times,m_times
0,3.0,3.0,3.0,3.0,24.00525951385498,0.32674551010131836,25.654070615768433,11.160850286483765
1,7.388905057061258,9.464101615137753,10.0,9.65685424949238,29.759940147399902,0.34368276596069336,28.908002138137817,23.830671548843384
2,22.165151389911678,27.1915082254503,28.0,26.79795897113271,43.338881731033325,0.47559189796447754,34.33795881271362,53.25888252258301
3,41.51699315149644,42.43634321519524,45.0,39.529946348644614,55.76048970222473,0.445009708404541,37.82611322402954,81.5525312423706
4,91.026230240997,101.32704941454955,105.0,88.72634442097598,83.3424768447876,0.6559274196624756,49.32069158554077,179.37233328819275
5,168.95401558341382,184.63277390876834,189.0,148.091042951801,129.8286488056183,0.7071728706359863,58.93430423736572,316.4621067047119
6,396.863491999359,408.25589379067975,433.0,288.10339105522786,230.98431992530823,1.0641860961914062,89.22978568077087,665.3422689437866
7,1610.1682489044651,1618.8119885229635,1755.2531647444448,1048.7856511207974,261.6707398891449,0.5666604042053223,123.88741302490234,2798.714590549469
