,rhc_curve,sa_curve,ga_curve,m_curve
58,1065.2761904859676,1065.2761904859676,1065.2761904859676,1048.7856511207974
59,1065.2761904859676,1065.2761904859676,1065.2761904859676,1048.7856511207974
60,1065.2761904859676,1065.2761904859676,1065.2761904859676,1048.7856511207974
61,1065.2761904859676,1065.2761904859676,1065.2761904859676,1048.7856511207974
62,1065.2761904859676,1065.2761904859676,1065.2761904859676,1048.7856511207974
63,1065.2761904859676,1065.2761904859676,1065.2761904859676,1048.7856511207974
64,1078.5049470412905,1078.5049470412905,1078.5049470412905,1048.7856511207974
65,1078.5049470412905,1078.5049470412905,1078.5049470412905,1048.7856511207974
66,1078.5049470412905,1078.5049470412905,1078.5049470412905,1048.7856511207974
67,1078.5049470412905,1078.5049470412905,1078.5049470412905,1048.7856511207974
68,1111.9713481026536,1111.9713481026536,1111.9713481026536,1048.7856511207974
69,1115.3146197837689,1115.3146197837689,1115.3146197837689,1048.7856511207974
70,1115.3146197837689,1115.3146197837689,1115.3146197837689,1048.7856511207974
71,1115.3146197837689,1115.3146197837689,1115.3146197837689,1048.7856511207974
72,1115.3146197837689,1115.3146197837689,1115.3146197837689,1048.7856511207974
73,1115.3146197837689,1115.3146197837689,1115.3146197837689,1048.7856511207974
74,1115.3146197837689,1115.3146197837689,1115.3146197837689,1048.7856511207974
75,1115.3146197837689,1115.3146197837689,1115.3146197837689,1048.7856511207974
76,1115.3146197837689,1115.3146197837689,1115.3146197837689,1048.7856511207974
77,1115.3146197837689,1115.3146197837689,1115.3146197837689,1048.7856511207974
78,1115.3146197837689,1115.3146197837689,1115.3146197837689,1048.7856511207974
79,1115.3146197837689,1115.3146197837689,1115.3146197837689,1048.7856511207974
80,1115.3146197837689,1115.3146197837689,1115.3146197837689,1048.7856511207974
81,1141.3146197837686,1141.3146197837686,1141.3146197837686,1048.7856511207974
82,1141.3146197837686,1141.3146197837686,1141.3146197837686,1048.7856511207974
83,1141.3146197837686,1141.3146197837686,1141.3146197837686,1048.7856511207974
84,1141.3146197837686,1141.3146197837686,1141.3146197837686,1048.7856511207974
85,1141.3146197837686,1141.3146197837686,1141.3146197837686,1048.7856511207974
86,1141.3146197837686,1141.3146197837686,1141.3146197837686,1048.7856511207974
87,1141.3146197837686,1141.3146197837686,1141.3146197837686,1048.7856511207974
88,1141.3146197837686,1141.3146197837686,1141.3146197837686,1048.7856511207974
89,1141.3146197837686,1141.3146197837686,1141.3146197837686,1048.7856511207974
90,1141.3146197837686,1141.3146197837686,1141.3146197837686,1048.7856511207974
91,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
92,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
93,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
94,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
95,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
96,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
97,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
98,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
99,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
100,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
101,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
102,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
103,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
104,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
105,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
106,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
107,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
108,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
109,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
110,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
111,1141.8630300076002,1141.8630300076002,1141.8630300076002,1048.7856511207974
112,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
113,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
114,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
115,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
116,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
117,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
118,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
119,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
120,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
121,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
122,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
123,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
124,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
125,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
126,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
127,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
128,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
129,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
130,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
131,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
132,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
133,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
134,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
135,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
136,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
137,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
138,1156.4730952664272,1156.4730952664272,1156.4730952664272,1048.7856511207974
139,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
140,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
141,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
142,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
143,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
144,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
145,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
146,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
147,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
148,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
149,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
150,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
151,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
152,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
153,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
154,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
155,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
156,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
157,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
158,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
159,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
160,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
161,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
162,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
163,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
164,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
165,1167.2897490928192,1167.2897490928192,1167.2897490928192,1048.7856511207974
166,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
167,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
168,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
169,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
170,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
171,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
172,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
173,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
174,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
175,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
176,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
177,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
178,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
179,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
180,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
181,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
182,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
183,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
184,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
185,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
186,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
187,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
188,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
189,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
190,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
191,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
192,1169.5258170703191,1169.5258170703191,1169.5258170703191,1048.7856511207974
193,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
194,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
195,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
196,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
197,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
198,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
199,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
200,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
201,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
202,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
203,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
204,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
205,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
206,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
207,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
208,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
209,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
210,1182.1920927731412,1182.1920927731412,1182.1920927731412,1048.7856511207974
211,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
212,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
213,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
214,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
215,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
216,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
217,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
218,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
219,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
220,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
221,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
222,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
223,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
224,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
225,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
226,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
227,1210.0309145872914,1210.0309145872914,1210.0309145872914,1048.7856511207974
228,1215.0982663552325,1215.0982663552325,1215.0982663552325,1048.7856511207974
229,1215.0982663552325,1215.0982663552325,1215.0982663552325,1048.7856511207974
230,1215.0982663552325,1215.0982663552325,1215.0982663552325,1048.7856511207974
231,1215.0982663552325,1215.0982663552325,1215.0982663552325,1048.7856511207974
232,1215.0982663552325,1215.0982663552325,1215.0982663552325,1048.7856511207974
233,1215.0982663552325,1215.0982663552325,1215.0982663552325,1048.7856511207974
234,1215.0982663552325,1215.0982663552325,1215.0982663552325,1048.7856511207974
235,1215.0982663552325,1215.0982663552325,1215.0982663552325,1048.7856511207974
236,1215.0982663552325,1215.0982663552325,1215.0982663552325,1048.7856511207974
237,1215.0982663552325,1215.0982663552325,1215.0982663552325,1048.7856511207974
238,1215.0982663552325,1215.0982663552325,1215.0982663552325,1048.7856511207974
239,1215.0982663552325,1215.0982663552325,1215.0982663552325,1048.7856511207974
240,1215.0982663552325,1215.0982663552325,1215.0982663552325,1048.7856511207974
241,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
242,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
243,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
244,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
245,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
246,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
247,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
248,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
249,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
250,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
251,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
252,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
253,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
254,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
255,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
256,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
257,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
258,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
259,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
260,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
261,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
262,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
263,1242.9729860847651,1242.9729860847651,1242.9729860847651,1048.7856511207974
264,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
265,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
266,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
267,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
268,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
269,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
270,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
271,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
272,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
273,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
274,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
275,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
276,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
277,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
278,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
279,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
280,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
281,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
282,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
283,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
284,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
285,1261.4120749993508,1261.4120749993508,1261.4120749993508,1048.7856511207974
286,1267.2027914145488,1267.2027914145488,1267.2027914145488,1048.7856511207974
287,1274.4010081585368,1274.4010081585368,1274.4010081585368,1048.7856511207974
288,1274.4010081585368,1274.4010081585368,1274.4010081585368,1048.7856511207974
289,1274.4010081585368,1274.4010081585368,1274.4010081585368,1048.7856511207974
290,1274.4010081585368,1274.4010081585368,1274.4010081585368,1048.7856511207974
291,1274.4010081585368,1274.4010081585368,1274.4010081585368,1048.7856511207974
292,1274.4010081585368,1274.4010081585368,1274.4010081585368,1048.7856511207974
293,1274.4010081585368,1274.4010081585368,1274.4010081585368,1048.7856511207974
294,1274.4010081585368,1274.4010081585368,1274.4010081585368,1048.7856511207974
295,1274.4010081585368,1274.4010081585368,1274.4010081585368,1048.7856511207974
296,1274.4010081585368,1274.4010081585368,1274.4010081585368,1048.7856511207974
297,1274.4010081585368,1274.4010081585368,1274.4010081585368,1048.7856511207974
298,1274.4010081585368,1274.4010081585368,1274.4010081585368,1048.7856511207974
299,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
300,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
301,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
302,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
303,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
304,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
305,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
306,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
307,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
308,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
309,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
310,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
311,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
312,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
313,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
314,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
315,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
316,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
317,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
318,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
319,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
320,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
321,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
322,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
323,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
324,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
325,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
326,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
327,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
328,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
329,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
330,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
331,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
332,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
333,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
334,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
335,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
336,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
337,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
338,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
339,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
340,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
341,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
342,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
343,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
344,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
345,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
346,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
347,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
348,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
349,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
350,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
351,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
352,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
353,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
354,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
355,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
356,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
357,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
358,1303.7948850719351,1303.7948850719351,1303.7948850719351,1048.7856511207974
359,1310.5872796886665,1310.5872796886665,1310.5872796886665,1048.7856511207974
360,1310.5872796886665,1310.5872796886665,1310.5872796886665,1048.7856511207974
361,1310.5872796886665,1310.5872796886665,1310.5872796886665,1048.7856511207974
362,1310.5872796886665,1310.5872796886665,1310.5872796886665,1048.7856511207974
363,1310.5872796886665,1310.5872796886665,1310.5872796886665,1048.7856511207974
364,1310.5872796886665,1310.5872796886665,1310.5872796886665,1048.7856511207974
365,1310.5872796886665,1310.5872796886665,1310.5872796886665,1048.7856511207974
366,1310.5872796886665,1310.5872796886665,1310.5872796886665,1048.7856511207974
367,1310.5872796886665,1310.5872796886665,1310.5872796886665,1048.7856511207974
368,1310.5872796886665,1310.5872796886665,1310.5872796886665,1048.7856511207974
369,1310.5872796886665,1310.5872796886665,1310.5872796886665,1048.7856511207974
